Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindSpeed9am;Humidity9am;Pressure9am;Pressure3pm
28.11.2016;Albury;11.4;29.2;0;;;WSW;33;ENE;9;56;1014.1;1010.5
29.11.2016;Albury;10.8;29.4;0;;;NW;33;SE;6;62;1011.8;1009.5
30.11.2016;Albury;12.9;32.2;0;;;WNW;43;SE;9;56;1007.9;1004.4
01.12.2016;Albury;13.7;30.2;0;;;SW;35;E;4;58;1008;1005.2
02.12.2016;Albury;12.8;30.8;0;;;WNW;39;SSW;4;61;1009.3;1009.4
03.12.2016;Albury;13.8;31.2;0;;;W;37;E;7;58;1013.8;1012
04.12.2016;Albury;12.8;32.8;0;;;NNW;33;ESE;11;46;1013.1;1008.7
05.12.2016;Albury;19.3;32.8;0;;;WSW;44;E;6;62;1008.5;1007.4
06.12.2016;Albury;19.8;26.1;0;;;NW;31;NNW;9;72;1011.7;1010.8
07.12.2016;Albury;10;29.6;0;;;SW;43;ENE;7;62;1014.6;1011.8
08.12.2016;Albury;11.5;29.7;0;;;WNW;63;SSE;6;51;1003.3;1000.5
09.12.2016;Albury;9.9;21;1;;;W;46;WSW;28;54;1012.6;1014.9
10.12.2016;Albury;7.5;26.9;0;;;S;30;SSE;6;56;1021.6;1018.6
11.12.2016;Albury;10.7;29.8;0;;;SSW;31;SSE;9;57;1021.2;1018.3
12.12.2016;Albury;11.7;33;0;;;W;31;SSE;7;57;1020.7;1016.4
13.12.2016;Albury;13.4;37.2;0;;;NNW;52;ESE;9;51;1014;1008.2
14.12.2016;Albury;20.4;26.9;0.4;;;W;35;ENE;6;65;1008.2;1010.2
15.12.2016;Albury;13.8;29.8;0;;;NNE;33;SE;17;51;1013.8;1011.3
16.12.2016;Albury;16;22.7;5.2;;;NNE;22;SSE;7;93;1010.7;1007.8
17.12.2016;Albury;17.3;28.5;0;;;W;56;NNE;6;72;1007.2;1007.1
18.12.2016;Albury;9;26.3;0;;;W;35;SSW;15;40;1019.1;1016.7
19.12.2016;Albury;10.3;29.5;0;;;NE;37;E;11;52;1018.5;1012.5
20.12.2016;Albury;13.1;29.6;0;;;WSW;39;ESE;6;67;1006.6;1006.5
21.12.2016;Albury;9.7;28.3;1.2;;;ESE;44;NW;6;47;1013.3;1012.7
22.12.2016;Albury;14.1;31.4;0;;;SE;22;SE;13;47;1016.9;1013.3
23.12.2016;Albury;15.4;35.3;0;;;ENE;33;NE;19;49;1015.9;1010.9
24.12.2016;Albury;17.5;34;0;;;NE;48;NE;20;49;1013.6;1011.7
25.12.2016;Albury;15.9;35.6;1.6;;;ENE;33;SSE;7;58;1015.3;1011.8
26.12.2016;Albury;17.6;36.5;0;;;SW;48;NNE;11;45;1012;1008.3
27.12.2016;Albury;20.9;31.5;2;;;SE;37;SE;17;88;1012.6;1009.6
28.12.2016;Albury;21.9;35.6;0;;;NW;50;NNE;20;50;1008.2;1004.9
29.12.2016;Albury;22;27.7;3.8;;;E;28;SE;6;93;1007.4;1005.5
30.12.2016;Albury;22.8;32.1;3.2;;;W;65;N;20;85;1002.5;999.2
31.12.2016;Albury;15.9;33.1;4.4;;;W;35;SE;6;54;1004.9;1003.4
01.01.2017;Albury;15.5;31.6;0;;;WSW;39;E;9;63;1005.1;1004.1
02.01.2017;Albury;14.9;32;0;;;SE;35;SSW;9;63;1011.1;1009.9
03.01.2017;Albury;13.7;32;0;;;SE;24;SSE;13;51;1018.5;1014.7
04.01.2017;Albury;16.2;33;0;;;NNW;26;SE;13;53;1018.4;1015.4
05.01.2017;Albury;18;33.5;0;;;SSE;35;ENE;11;48;1017.5;1013.1
06.01.2017;Albury;17.1;35.4;0;;;E;30;ESE;9;60;1016.1;1012.9
07.01.2017;Albury;17.9;35.4;0;;;N;28;ENE;11;48;1015.9;1010.4
08.01.2017;Albury;19.1;36;0;;;SE;24;SSE;6;67;1010.6;1007
09.01.2017;Albury;21.3;30.7;0;;;WSW;33;ESE;6;61;1009.7;1011.3
10.01.2017;Albury;19.8;31;10.6;;;SW;20;N;6;77;1012;1009.3
11.01.2017;Albury;20.1;34.2;0;;;W;39;ENE;2;72;1008.2;1006.6
12.01.2017;Albury;14.5;35;0;;;S;20;SE;6;57;1010.6;1007.5
13.01.2017;Albury;16.7;32;0;;;WSW;44;ESE;6;64;1003.2;1e3
14.01.2017;Albury;16.9;25.4;14.2;;;SW;41;W;20;62;1007.8;1009.3
15.01.2017;Albury;11.5;31.6;0;;;WNW;26;SSE;13;62;1015.8;1013.4
16.01.2017;Albury;13.3;34.8;0;;;S;22;ESE;7;62;1015.9;1011.9
17.01.2017;Albury;16;40.9;0;;;W;39;SSE;6;56;1012.4;1006.5
18.01.2017;Albury;16.7;30.4;0;;;WNW;39;WSW;11;44;1007.2;1009
19.01.2017;Albury;14.9;33.3;0;;;SSE;24;SSE;20;52;1011.3;1006.5
20.01.2017;Albury;18.6;28.1;18;;;WSW;54;ENE;13;100;996.6;995.9
21.01.2017;Albury;11.4;30.1;2.6;;;SE;24;S;11;64;1011.5;1010.6
22.01.2017;Albury;14.6;32.9;0;;;SE;28;SE;11;61;1015.3;1011.4
23.01.2017;Albury;19.2;39.3;0;;;N;46;;0;58;1009.1;1004
24.01.2017;Albury;23.2;32.6;0;;;WSW;50;W;20;71;1008.8;1009.9
25.01.2017;Albury;16.3;32.4;0;;;NW;28;ESE;9;53;1017.3;1013.4
26.01.2017;Albury;15.8;34.2;0;;;WSW;26;SE;9;56;1014.7;1012
27.01.2017;Albury;17.4;35.9;0;;;SE;28;SE;9;55;1015;1011.5
28.01.2017;Albury;17.5;36.9;0;;;WNW;39;SE;7;64;1013.8;1011.2
29.01.2017;Albury;16.8;38.5;0;;;WNW;39;ESE;7;50;1015.3;1012.3
30.01.2017;Albury;16.4;42.5;0;;;WSW;72;SSE;2;46;1009.7;1004.7
31.01.2017;Albury;23.5;32.1;0;;;WNW;35;WNW;17;59;1009.5;1009.6
01.02.2017;Albury;15.7;27.8;0;;;SSW;39;SSE;7;55;1013.3;1011.6
02.02.2017;Albury;11.9;28.1;0;;;W;52;;0;65;1014.9;1013.5
03.02.2017;Albury;12;33.6;0;;;S;30;SSE;9;63;1015.1;1012
04.02.2017;Albury;14.5;34.3;0;;;S;26;SSW;2;58;1013.3;1010.4
05.02.2017;Albury;18.9;32.6;0;;;WSW;52;SSE;6;49;1010.3;1008
06.02.2017;Albury;20.9;23.8;3.4;;;SSE;15;;0;94;1011.9;1013.3
07.02.2017;Albury;18.9;33.1;5.2;;;SE;30;SE;20;66;1017.1;1015.4
08.02.2017;Albury;20;35.8;0;;;NNE;39;ESE;17;49;1020.1;1016
09.02.2017;Albury;20.5;40.3;0;;;NNE;33;SSE;9;62;1016.4;1010.8
10.02.2017;Albury;23;43.7;0;;;WSW;44;SSE;7;67;1009.9;1006.1
11.02.2017;Albury;23.9;40.7;0;;;WNW;39;ENE;6;61;1006.6;1003.9
12.02.2017;Albury;20;21.2;1.4;;;SW;50;W;19;72;1003.3;1007.2
13.02.2017;Albury;10;25.6;1;;;WSW;43;W;19;57;1011;1010.2
14.02.2017;Albury;11.5;28.6;0;;;SSE;24;S;11;57;1016;1013.8
15.02.2017;Albury;11.9;32.9;0;;;N;31;ESE;7;65;1015.1;1010.2
16.02.2017;Albury;13.4;37.8;0;;;W;52;E;2;50;1010.8;1007
17.02.2017;Albury;17.5;32;0;;;NW;37;SE;6;53;1008.3;1007.1
18.02.2017;Albury;13.9;25.1;1;;;W;44;WSW;15;62;1008.6;1007.7
20.02.2017;Albury;7.5;22.1;;;;W;37;WNW;13;82;1013.9;1013.2
21.02.2017;Albury;8.4;27.1;0;;;NNW;30;S;6;73;1020.9;1018.3
22.02.2017;Albury;10.6;34.7;0;;;N;39;SE;6;60;1018.6;1014
23.02.2017;Albury;14.5;35.9;0;;;WSW;37;SE;6;53;1015.9;1015
24.02.2017;Albury;15.1;33.6;0;;;WSW;52;SSE;9;52;1019.4;1016.2
25.02.2017;Albury;15.4;30.3;0;;;SE;31;SE;20;51;1019.4;1016.4
26.02.2017;Albury;14.7;30.9;0;;;NE;31;SE;13;55;1020.8;1018.5
27.02.2017;Albury;14.1;32.2;0;;;NNE;48;SSE;2;60;1023.7;1020.2
28.02.2017;Albury;15.3;33.6;0;;;SSE;50;SE;9;59;1022.7;1019
01.03.2017;Albury;16.7;34.3;0;;;W;24;SSE;6;57;1021.5;1017.8
02.03.2017;Albury;17.7;34.5;0;;;SE;35;SE;7;58;1018.1;1014.5
03.03.2017;Albury;18.5;32.1;0;;;SE;54;SE;11;51;1018.4;1016
04.03.2017;Albury;18.9;31.2;0;;;E;39;;0;62;1017.1;1013.9
05.03.2017;Albury;19.2;32.4;0;;;SE;33;S;9;77;1013.2;1010.1
06.03.2017;Albury;15.4;29.9;0;;;SE;37;ESE;20;47;1014.8;1013.1
07.03.2017;Albury;16.8;29.9;0;;;SE;28;SE;20;47;1018.2;1015.6
08.03.2017;Albury;12.4;29.5;0;;;NW;22;;0;57;1019.3;1015.8
09.03.2017;Albury;11.9;30.3;0;;;W;33;SSE;6;67;1018.6;1014.9
10.03.2017;Albury;11;32.7;0;;;WSW;33;;0;51;1016.9;1012.9
11.03.2017;Albury;14.3;32.5;0;;;SE;22;S;2;49;1013.6;1009.3
13.03.2017;Albury;16;30.9;;;;ENE;46;SE;13;65;1011.2;1011
14.03.2017;Albury;15.4;33.9;0;;;ENE;41;SE;4;65;1019;1015.8
15.03.2017;Albury;16.7;33.8;0;;;ENE;44;ESE;9;60;1018.5;1013.6
16.03.2017;Albury;20.9;31.5;0;;;NNE;35;ENE;9;56;1012.2;1010
17.03.2017;Albury;19.3;31.2;0;;;SE;35;SE;20;55;1018.3;1018.8
18.03.2017;Albury;13.6;32.6;0;;;ESE;24;SSE;11;52;1024.7;1021.9
19.03.2017;Albury;15.3;34.9;0;;;SE;24;SSE;6;62;1020.2;1015
23.03.2017;Albury;19.4;23.7;;;;SE;39;SE;15;64;1017.4;1017.1
24.03.2017;Albury;14.2;27.8;0;;;ESE;22;SE;13;68;1018.7;1015.3
25.03.2017;Albury;17.6;24.4;0;;;SSE;26;NE;2;82;1014.9;1013.5
26.03.2017;Albury;15.6;30.3;0.2;;;SE;19;SE;6;86;1015.5;1012.7
27.03.2017;Albury;17.5;34.7;0;;;WSW;81;S;4;81;1013;1007.5
28.03.2017;Albury;12.3;26;3.2;;;SW;30;;0;74;1014.3;1012.4
29.03.2017;Albury;10.5;28;0.2;;;N;28;;0;76;1012.5;1008.2
30.03.2017;Albury;11.7;21.3;0;;;W;39;W;15;68;1011.8;1011.8
31.03.2017;Albury;6.5;21.4;0;;;SSE;22;SSE;9;67;1020;1017.2
01.04.2017;Albury;6;22.1;0;;;WSW;44;;0;80;1020.3;1018.9
02.04.2017;Albury;7.6;22.8;0;;;SE;28;SSE;15;54;1026.4;1023.7
03.04.2017;Albury;12.1;23.9;0;;;SE;31;SE;19;54;1030;1026.6
04.04.2017;Albury;8.6;23.9;0;;;SSE;19;SSE;7;65;1030.4;1026.4
05.04.2017;Albury;9.1;24.2;0;;;SSE;19;;0;63;1027.6;1022.5
06.04.2017;Albury;9.3;24.8;0;;;E;17;E;4;64;1026;1022.5
07.04.2017;Albury;8.7;25.4;0;;;N;26;;0;68;1027.8;1023
08.04.2017;Albury;9.1;24.2;0;;;N;31;SSE;9;73;1023.9;1018
09.04.2017;Albury;14.1;19.9;1.8;;;W;56;NNE;17;69;1009.3;1008.1
10.04.2017;Albury;7.8;17.4;10.8;;;NW;39;W;19;89;1010.4;1011.7
11.04.2017;Albury;5.9;21.3;0.2;;;ESE;28;SSE;9;81;1021.7;1019.7
12.04.2017;Albury;8.1;23.9;0;;;SE;22;SE;9;64;1025.2;1021.7
13.04.2017;Albury;8.4;24.1;0;;;WNW;20;SSE;2;76;1024.9;1021.1
14.04.2017;Albury;7.8;24.2;0;;;WNW;31;;0;76;1023.3;1019.5
15.04.2017;Albury;5.7;21.2;0;;;WNW;33;E;2;77;1021.7;1018.7
16.04.2017;Albury;6.4;21.4;0;;;SE;19;E;7;75;1021.6;1018.6
17.04.2017;Albury;8.6;24.8;0;;;SSE;20;SSE;6;71;1022.6;1019.2
18.04.2017;Albury;11;26.9;0;;;ENE;22;NE;2;68;1025.8;1023.6
19.04.2017;Albury;9.6;24.6;0;;;SE;17;ESE;7;78;1030.1;1026.3
20.04.2017;Albury;9.7;26.3;0;;;ENE;26;ESE;6;75;1029.5;1024.5
21.04.2017;Albury;14.5;17.6;1;;;N;17;SE;9;95;1025.6;1024.7
22.04.2017;Albury;14.8;19.7;17.2;;;ENE;19;E;4;100;1026.2;1023.2
23.04.2017;Albury;11.2;23.8;0.6;;;SE;13;ENE;7;87;1025;1021.4
24.04.2017;Albury;11;23.3;0;;;ESE;17;ENE;2;81;1022.3;1016.9
25.04.2017;Albury;15.4;20.4;9.6;;;WNW;35;NNE;9;100;1009.5;1006.5
26.04.2017;Albury;10;15.7;31.2;;;SW;43;WSW;24;85;1006.9;1008.4
27.04.2017;Albury;2.4;16.7;0.2;;;SW;31;E;4;71;1020.7;1019.2
28.04.2017;Albury;3.5;17.3;0;;;WNW;24;;0;79;1025.3;1022.6
29.04.2017;Albury;6.3;19.8;0;;;W;24;E;6;100;1023.2;1020.7
30.04.2017;Albury;6.8;19.9;0;;;ENE;17;E;6;99;1023.6;1020.1
01.05.2017;Albury;7.1;19.1;0;;;WSW;17;NE;6;96;1018.9;1015.8
02.05.2017;Albury;9.7;16.4;0;;;WNW;41;W;20;81;1018.8;1019.3
03.05.2017;Albury;2.4;17.9;0;;;SSE;20;ESE;2;66;1029.4;1027.7
04.05.2017;Albury;3.5;18.8;0;;;ESE;17;S;2;72;1031.9;1028.5
05.05.2017;Albury;4.5;18.7;0;;;SE;19;ESE;7;80;1030.9;1026.1
06.05.2017;Albury;6.9;21.1;0;;;WSW;43;;0;98;1023.8;1020.4
07.05.2017;Albury;4.1;16.1;0;;;WSW;35;W;11;70;1027.9;1026.9
08.05.2017;Albury;1.7;16.8;0;;;NNE;17;SSE;9;80;1030.4;1027.1
09.05.2017;Albury;2.7;18.1;0;;;ESE;15;SW;2;79;1029.1;1024.8
10.05.2017;Albury;3.1;19.8;0;;;W;17;E;2;76;1026.7;1023.3
11.05.2017;Albury;3.9;19.9;0;;;WSW;15;;0;100;1026.4;1023.6
12.05.2017;Albury;4.2;16.4;0;;;ESE;17;N;2;100;1027.2;1024
13.05.2017;Albury;4.6;19.4;0;;;NE;28;SE;6;83;1024.6;1020.8
14.05.2017;Albury;7.7;18.2;0;;;SE;20;ESE;6;82;1022.5;1019.7
15.05.2017;Albury;4.7;19.6;0;;;ESE;17;WSW;4;90;1020.3;1016.9
16.05.2017;Albury;4;18.8;0;;;NNE;13;;0;79;1020.5;1017.6
17.05.2017;Albury;4.4;17.6;0;;;E;15;;0;91;1022.8;1020.3
18.05.2017;Albury;6.7;22.6;0;;;ESE;20;;0;77;1024.9;1021.6
19.05.2017;Albury;9.8;15.3;0;;;ENE;31;SSE;9;70;1021.8;1018.8
20.05.2017;Albury;11.2;19.2;18.6;;;NNW;19;S;2;100;1018.6;1017.3
21.05.2017;Albury;6.8;18.4;0.2;;;SE;13;;0;100;1022.7;1021.1
22.05.2017;Albury;5.9;17.4;0.2;;;NE;50;SW;2;100;1025;1021
23.05.2017;Albury;4.4;19.6;0;;;W;24;;0;100;1021.2;1016.6
24.05.2017;Albury;9.9;15.8;6.2;;;NW;35;WNW;19;84;1017.1;1017.5
25.05.2017;Albury;4.2;14;0.2;;;W;20;;0;100;1023.6;1022
26.05.2017;Albury;8.7;15.6;0;;;NE;15;NE;7;93;1024;1021.3
27.05.2017;Albury;6.1;17.6;0;;;ENE;19;ENE;6;94;1021.3;1016.4
28.05.2017;Albury;9;14.3;7;;;W;44;N;11;93;1010.8;1010.3
29.05.2017;Albury;2.8;12.4;7.4;;;WNW;31;WNW;7;91;1021.5;1021.6
30.05.2017;Albury;6;9.4;0.4;;;SSW;24;NE;7;96;1024.4;1022
31.05.2017;Albury;-0.4;13.3;5.2;;;E;13;;0;100;1031.2;1030.4
01.06.2017;Albury;-1.1;14.5;0;;;W;15;;0;90;1036.5;1034.3
02.06.2017;Albury;-0.8;14.1;0.2;;;WSW;17;;0;90;1036.8;1033.7
03.06.2017;Albury;-0.5;15.3;0;;;E;13;;0;90;1034.5;1031
04.06.2017;Albury;-0.9;14.5;0;;;WSW;17;;0;95;1030;1026
05.06.2017;Albury;1.2;12.5;0.2;;;W;20;SE;4;100;1027.3;1024.4
06.06.2017;Albury;3.6;14.5;4.2;;;SSW;33;E;9;90;1023.3;1022.9
07.06.2017;Albury;-0.6;15.8;0;;;SSE;20;WNW;6;81;1027.2;1025.9
08.06.2017;Albury;0.7;15.6;0;;;W;22;SE;2;90;1028.9;1026.2
09.06.2017;Albury;1.1;15.2;0;;;NE;13;;0;100;1029.9;1029.7
10.06.2017;Albury;1.9;16.7;0;;;NW;13;NE;6;94;1034.4;1031.3
11.06.2017;Albury;1.4;16.6;0;;;ENE;13;NE;4;100;1031.1;1026.5
12.06.2017;Albury;1.9;15.1;0.2;;;W;17;SSE;6;100;1029.1;1026.4
13.06.2017;Albury;3.3;15.9;0.2;;;SE;17;;0;100;1031.3;1029.8
14.06.2017;Albury;1.6;15.3;0.2;;;SE;17;;0;100;1032;1029
15.06.2017;Albury;2.1;14.7;0;;;E;17;;0;100;1029.4;1026.4
16.06.2017;Albury;3.2;12.9;0.2;;;ENE;15;S;6;100;1026.9;1024.7
17.06.2017;Albury;3.6;15.5;0;;;S;11;NNE;2;100;1025.8;1023.7
18.06.2017;Albury;1;17;0;;;W;17;SSW;2;100;1029.4;1028
19.06.2017;Albury;-0.2;14.7;0;;;ENE;11;;0;100;1033.8;1030.4
20.06.2017;Albury;1.2;14.9;0.2;;;ESE;11;SW;4;100;1030.6;1027.2
21.06.2017;Albury;1.2;15.2;0.4;;;ENE;15;;0;100;1029.4;1026.7
22.06.2017;Albury;0.8;13.4;0;;;W;17;S;6;100;1029.4;1025.9
23.06.2017;Albury;1.1;11.9;0;;;SE;44;SSE;9;100;1022.3;1017.7
24.06.2017;Albury;1.1;14.1;0.2;;;WSW;28;SW;4;100;1018.8;1017.2
25.06.2017;Albury;3.9;10.9;0;;;NNW;28;S;6;88;1020.5;1018.8
01.01.2009;BadgerysCreek;13.3;34.2;0;;;W;61;NNE;11;67;1005.6;
02.01.2009;BadgerysCreek;14.7;26.1;0;;;SE;46;SE;7;59;1012.9;1013.5
03.01.2009;BadgerysCreek;13.6;22.3;0;;;NNE;30;ESE;6;57;1021.9;1019.2
04.01.2009;BadgerysCreek;17.7;31.2;0;;;NE;39;NNE;9;62;1018.7;1013.6
05.01.2009;BadgerysCreek;15.5;38.8;0;;;SW;50;NNE;7;67;1013.2;1007.6
06.01.2009;BadgerysCreek;14;39.3;0;;;ESE;35;N;6;56;1011.9;1006.9
07.01.2009;BadgerysCreek;15.3;40.3;0;;;W;63;N;6;69;1010.1;1004.6
08.01.2009;BadgerysCreek;18.9;22.3;0;;;SE;31;SSE;11;75;1012.7;1013.6
09.01.2009;BadgerysCreek;14.8;22.4;0.4;;;E;33;SSE;15;65;1020.6;1018.8
10.01.2009;BadgerysCreek;11.9;26;0.2;;;ENE;37;SSW;4;63;1017.2;1013.2
11.01.2009;BadgerysCreek;12.6;30.2;0;;;E;41;N;7;61;1014.3;1010.1
12.01.2009;BadgerysCreek;15.3;29.4;4;;;ESE;37;SW;4;78;1016;1015.8
13.01.2009;BadgerysCreek;18.4;32.7;0;;;NNE;39;NNE;7;83;1019.7;1015.3
14.01.2009;BadgerysCreek;15.9;39.9;0;;;ENE;50;ENE;6;70;1014.7;1009.6
15.01.2009;BadgerysCreek;18;42.9;0;;;SE;50;E;7;43;1009.3;1005.5
16.01.2009;BadgerysCreek;14.6;34.5;0.4;;;SE;50;SE;7;50;1013;1007.5
17.01.2009;BadgerysCreek;15.5;23.7;0;;;ESE;33;SSE;15;53;1020.9;1020.1
18.01.2009;BadgerysCreek;10.3;28.7;0;;;E;37;;0;58;1022.1;1018.8
19.01.2009;BadgerysCreek;11.3;33.5;0;;;NE;35;NNE;9;63;1019.4;1013.9
20.01.2009;BadgerysCreek;14.6;39.2;0;;;ENE;43;W;4;61;1014;1008.9
21.01.2009;BadgerysCreek;20.5;38.4;0.4;;;N;41;NNW;11;58;1012;1007.1
22.01.2009;BadgerysCreek;19.6;33.7;19.4;;;N;56;NNE;17;69;1008.7;1004.8
23.01.2009;BadgerysCreek;20.3;36.1;0.2;;;NE;43;E;6;63;1009.4;1006.5
24.01.2009;BadgerysCreek;20.8;40.7;0;;;W;72;NNE;6;61;1005.2;1003
25.01.2009;BadgerysCreek;18.7;28.4;0;;;SSW;33;E;7;61;1020;1017.8
26.01.2009;BadgerysCreek;19.7;31;0;;;SE;35;SW;7;65;1019.7;1018.5
27.01.2009;BadgerysCreek;19.3;28;3.6;;;E;30;SW;7;93;1021.5;1019.6
28.01.2009;BadgerysCreek;16.3;35.7;0;;;NE;35;NE;6;83;1018.7;1014.6
29.01.2009;BadgerysCreek;16.1;35.4;0;;;SE;41;SSE;2;75;1018.9;1015.2
30.01.2009;BadgerysCreek;17.4;34.6;0;;;NE;37;E;7;68;1018.9;1014.3
31.01.2009;BadgerysCreek;15.9;36.6;0;;;ESE;37;SSE;6;75;1017.8;1012.7
01.02.2009;BadgerysCreek;18.3;31.3;0;;;E;39;SSE;15;70;1016.1;1015.8
02.02.2009;BadgerysCreek;19.5;35.1;0;;;ESE;41;NE;2;78;1016.7;1010.6
03.02.2009;BadgerysCreek;19.5;33.4;0;;;ESE;41;SSW;7;67;1010.9;1009.6
04.02.2009;BadgerysCreek;20.6;32.6;0;;;E;35;ESE;2;72;1011.9;1008.3
05.02.2009;BadgerysCreek;18.9;39.7;0;;;ENE;35;;0;75;1009.5;1004.5
06.02.2009;BadgerysCreek;20.4;40.1;0;;;ENE;46;S;9;65;1011.2;1006.8
07.02.2009;BadgerysCreek;19.2;42;0.8;;;NE;46;;0;59;1013.6;1009
08.02.2009;BadgerysCreek;17;40;0;;;SE;43;WNW;6;51;1011.1;1006.2
09.02.2009;BadgerysCreek;20.6;23.3;0;;;S;30;S;17;79;1012.4;1011.8
10.02.2009;BadgerysCreek;16.6;19.4;2;;;SSW;46;W;2;92;1011.9;1010.5
11.02.2009;BadgerysCreek;15.5;22.1;4.6;;;S;39;SSW;13;79;1011.8;1012.1
12.02.2009;BadgerysCreek;14.3;20.3;4.2;;;E;37;S;20;78;1018.2;1019.2
13.02.2009;BadgerysCreek;14.3;21.1;1;;;ESE;44;SW;11;89;1025.7;1024.7
14.02.2009;BadgerysCreek;14.6;18.1;21.2;;;S;30;SW;19;94;1023.6;1019.9
15.02.2009;BadgerysCreek;15;21.9;36;;;S;41;SSW;15;91;1015.7;1014.6
16.02.2009;BadgerysCreek;16.2;25;23.4;;;SE;48;SE;19;78;1018.3;1018.1
17.02.2009;BadgerysCreek;15.8;22.3;0.8;;;ESE;28;SW;15;91;1017.7;1016
18.02.2009;BadgerysCreek;17;27.4;9.8;;;SW;33;WSW;24;89;1011.1;1008.8
19.02.2009;BadgerysCreek;16.6;31.2;0;;;SE;31;NNW;11;78;1008.2;1004.9
20.02.2009;BadgerysCreek;17.4;31.3;0.2;;;ESE;43;N;9;76;1011.8;1009
21.02.2009;BadgerysCreek;20.2;26.7;1;;;SE;41;;0;92;1013.6;1013.3
22.02.2009;BadgerysCreek;17.8;26.1;0.2;;;E;28;SSW;4;80;1019;1017.4
23.02.2009;BadgerysCreek;17.4;30.3;0;;;WSW;57;NE;11;73;1017.1;1011.8
24.02.2009;BadgerysCreek;16.6;31.5;4.2;;;E;33;;0;91;1014.7;1012.5
25.02.2009;BadgerysCreek;19.5;28.5;0.2;;;ESE;35;;0;84;1016.9;1013.9
26.02.2009;BadgerysCreek;16.5;25.7;0;;;SE;35;SW;9;75;1020.7;1018.5
27.02.2009;BadgerysCreek;12.9;25.8;0;;;ESE;28;SW;11;78;1018.7;1015.3
28.02.2009;BadgerysCreek;12.7;32;0;;;ESE;30;;0;81;1010;1005.9
01.03.2009;BadgerysCreek;17.6;28.4;0;;;NNE;35;;0;78;1011.1;1010.1
02.03.2009;BadgerysCreek;18.1;27.9;0;;;E;33;;0;85;1016.8;1014.6
03.03.2009;BadgerysCreek;16.2;27.6;0;;;NE;30;;0;91;1018.5;1014.7
04.03.2009;BadgerysCreek;19.7;24.6;0;;;SW;57;;0;88;1008.6;1008.9
05.03.2009;BadgerysCreek;9.4;25.8;0;;;SW;43;SW;22;44;1010.1;1008.3
06.03.2009;BadgerysCreek;8.6;25.4;0;;;E;35;SW;9;76;1013.8;1010.8
07.03.2009;BadgerysCreek;13.1;28.8;0;;;SE;30;SW;11;80;1014.6;1011.6
08.03.2009;BadgerysCreek;17.4;25.1;0;;;SSE;37;SSW;13;80;1018.5;1018.8
09.03.2009;BadgerysCreek;16;24.1;12.4;;;ENE;26;SW;13;98;1022.7;1020.2
10.03.2009;BadgerysCreek;16.9;25.9;0.8;;;ENE;35;SSW;4;96;1022.2;1020.8
11.03.2009;BadgerysCreek;14.4;22.9;0.2;;;E;31;S;9;73;1024.2;1023.1
12.03.2009;BadgerysCreek;14.6;26.1;4.8;;;ENE;33;SW;6;99;1023.2;1020
13.03.2009;BadgerysCreek;16.4;27.2;0;;;WNW;24;SW;7;91;1018.9;1016
14.03.2009;BadgerysCreek;15.1;28.8;0;;;NW;70;;0;96;1015.2;1010.1
15.03.2009;BadgerysCreek;15.1;30.4;24.6;;;WNW;37;;0;99;1010.8;1007.3
16.03.2009;BadgerysCreek;11.9;27;0;;;SW;30;SW;6;50;1012.2;1007.9
17.03.2009;BadgerysCreek;9.4;25.8;0;;;NE;31;;0;63;1013.9;1012
18.03.2009;BadgerysCreek;14.5;26.1;0;;;N;31;;0;71;1019.4;1015.7
19.03.2009;BadgerysCreek;11.8;30;0;;;N;43;;0;92;1016.7;1013.4
20.03.2009;BadgerysCreek;14.7;29.7;0;;;SE;31;WSW;7;90;1018.1;1015.8
21.03.2009;BadgerysCreek;14.7;26.5;0;;;ENE;33;SSW;6;99;1019.4;1016.8
22.03.2009;BadgerysCreek;12;28;0;;;N;35;NW;6;98;1018.4;1014.7
23.03.2009;BadgerysCreek;13.7;29.3;0;;;NNE;28;SE;6;97;1017.3;1014.7
24.03.2009;BadgerysCreek;15.6;32.4;0;;;N;33;SW;2;97;1018.3;1015.1
25.03.2009;BadgerysCreek;15;33.1;0;;;SW;80;;0;99;1019.7;1016.7
26.03.2009;BadgerysCreek;17;31.3;24.8;;;SW;76;;0;97;1019.9;1016.4
27.03.2009;BadgerysCreek;18.4;23.4;3.8;;;S;31;S;15;80;1024.5;1023.6
28.03.2009;BadgerysCreek;12.6;25;0.2;;;ENE;26;SSW;2;89;1025.7;1022.8
29.03.2009;BadgerysCreek;11.3;26.4;0;;;E;31;E;7;96;1023.9;1021
30.03.2009;BadgerysCreek;15;26.2;0;;;SE;39;S;9;84;1024.5;1022.1
31.03.2009;BadgerysCreek;17.6;21.4;3.2;;;SE;41;SE;19;87;1022.5;1020.9
01.04.2009;BadgerysCreek;17.6;22.9;32;;;SE;50;E;20;97;1021.9;1021.4
02.04.2009;BadgerysCreek;18.6;24.9;15.4;;;E;31;SE;11;97;1023.7;1021.6
03.04.2009;BadgerysCreek;18.1;26.8;4;;;NNE;33;SW;4;99;1021.4;1016.6
04.04.2009;BadgerysCreek;17.2;20.2;1.8;;;SW;31;SE;15;86;1017.9;1019.5
05.04.2009;BadgerysCreek;15.5;23.7;0;;;NNE;31;WSW;7;67;1020.2;1014.2
